deviceCategory,unifiedPagePathScreen,unifiedScreenName,screenPageViews
desktop,/deal/357960215,보리보리,5
desktop,/deal/382267859,보리보리,5
desktop,/deal/386610709,딜 상세,5
desktop,/deal/389960281,딜 상세,5
desktop,/deal/392189156,딜 상세,5
desktop,/deal/392224728,9월 보리위크 애프터 세일🍂 MAX 89% OFF,5
desktop,/deal/392224728,딜 상세,5
desktop,/deal/393850305,딜 상세,5
desktop,/deal/395949731,딜 상세,5
desktop,/deal/399720046,보리보리,5
desktop,/deal/405177521,[아웃도어/스타터] 가을 아울렛 특가전 ~ 최대 74% 할인,5
desktop,/home,[레노마키즈/페리미츠] 2025 가을 신상 & 아울렛 OPEN,5
desktop,/home,[로토토베베] 25 가을 오픈,5
desktop,/home,[월튼키즈X마리앤모리] 가을 등원룩 바람막이/상하복/맨투맨 ~92%할인,5
desktop,/home,[젤리스튜디오] 가을 시즌 오픈 주니어 상하복/티셔츠/팬츠 시즌특가,5
desktop,/home,굿모닝강아지상하복,5
desktop,/home,보리보리 네파키즈,5
desktop,/home,헤지스 키즈,5
desktop,/home/best/product,보리보리 베스트 상품,5
desktop,/item/33401,보리보리,5
desktop,/item/33411,보리보리 상하복,5
desktop,/item/34415,보리보리 상하복,5
desktop,/item/34693,보리보리 티셔츠,5
desktop,/item/34720,보리보리 팬츠 데님,5
desktop,/member,보리보리,5
desktop,/member/login,[FW시즌] 유아동 신발 할인,5
desktop,/member/login,플랙커스 트윈라인 300개입,5
desktop,/mypage,[DAKS 프리미엄] 추석 STYLE GUIDE,5
desktop,/mypage,[로토토베베] 25 가을 오픈,5
desktop,/mypage,회원정보수정,5
desktop,/mypage/info/main,회원정보수정,5
desktop,/mypage/order/list,반품신청,5
desktop,/order/main,MICROSOFT 윈도우 11 Pro 처음사용자용 한글(영구),5
desktop,/order/main,"[헤이미니] 가을 신상 쇼핑 베스트템 5,500원부터~ 82%OFF 데님/상하복/맨투맨/원피스 130종 택1",5
desktop,/order/visitor,보리보리,5
desktop,/plan/134728,기획전,5
desktop,/plan/17974,[월튼키즈X마리엔모리]가을 긴팔 상하복/맨투맨/가디건 전복종 초특가,5
desktop,/plan/233590,보리보리,5
desktop,/plan/262399,기획전,5
desktop,/plan/264280,기획전,5
desktop,/plan/268077,보리보리,5
desktop,/plan/270981,기획전,5
desktop,/plan/271111,보리보리,5
desktop,/plan/271144,[DAKS 프리미엄] 추석 STYLE GUIDE,5
desktop,/plan/271144,[모이몰른/하기스] 가을 오픈 상하복&내의 맛집,5
desktop,/plan/271144,[컬리수/나이키/조던 外] 가을 FW 키즈/주니어 OPEN SALE ~ 80% 단독신상 / 윈드러너 / 반바지세트,5
desktop,/plan/274246,"(베베르망) (아동)구름남아한복슈트(조끼,보넷세트)[시즌BETQ938B]",5
desktop,/plan/274246,기획전,5
desktop,/plan/77105,보리보리,5
desktop,/plan/81889,[~80%] 타티네쇼콜라 프리미엄 외출복 얼리버드 FW 특가전,5
desktop,/plan/85354,[나이키/조던 外] 가을 인기템 맨투맨/셋업/바람막이/팬츠 UP TO 80%,5
desktop,/plan/9426,보리보리,5
desktop,/product/257769350,상품상세,5
desktop,/product/261675129,보리보리,5
desktop,/product/310260246,보리보리,5
desktop,/product/314970327,상품상세,5
